iso2,iso3,country,group,year,year_date,var,obs_value,var_code,var_long,var_axis
AU,AUS,Australia,Global,2020,2020-01-01,3.1.2,43.4,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
AU,AUS,Australia,Global,2020,2020-01-01,3.2.1,21,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
AU,AUS,Australia,Global,2020,2020-01-01,3.2.2,248,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
AU,AUS,Australia,Global,2020,2020-01-01,3.3.1,1.7,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2020,2020-01-01,3.3.2,116,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2020,2020-01-01,3.3.3,6.5,design_apps,Design applications,Design applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2020,2020-01-01,4.2.1,8.3,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
AU,AUS,Australia,Global,2020,2020-01-01,4.2.2,23.8,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
AU,AUS,Australia,Global,2020,2020-01-01,4.3.2,7.1,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
AU,AUS,Australia,Global,2020,2020-01-01,4.3.3,10.1,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
AU,AUS,Australia,Global,2021,2021-01-01,1.1.1,1.1,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
AU,AUS,Australia,Global,2021,2021-01-01,1.1.2,52.5,tert_edu_pop,Population with tertiary education,Percentage population aged 25-34 having completed tertiary education
AU,AUS,Australia,Global,2021,2021-01-01,1.2.1,2322.8,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
AU,AUS,Australia,Global,2021,2021-01-01,1.2.2,13.2,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
AU,AUS,Australia,Global,2021,2021-01-01,2.1.1,0.8,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
AU,AUS,Australia,Global,2021,2021-01-01,2.1.3,0.2,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
AU,AUS,Australia,Global,2021,2021-01-01,2.3.2,3.6,ict_spec_emp,Employed ICT specialists,ICT specialists (percentage of total employment)
AU,AUS,Australia,Global,2021,2021-01-01,3.2.2,264.7,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
AU,AUS,Australia,Global,2021,2021-01-01,3.3.1,1.6,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2021,2021-01-01,3.3.2,117.5,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2021,2021-01-01,3.3.3,6.4,design_apps,Design applications,Design applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2021,2021-01-01,4.2.1,8,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
AU,AUS,Australia,Global,2021,2021-01-01,4.2.2,24.7,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
AU,AUS,Australia,Global,2021,2021-01-01,4.3.2,7.3,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
AU,AUS,Australia,Global,2021,2021-01-01,4.3.3,10.4,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
AU,AUS,Australia,Global,2022,2022-01-01,1.1.1,1.1,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
AU,AUS,Australia,Global,2022,2022-01-01,1.1.2,54.6,tert_edu_pop,Population with tertiary education,Percentage population aged 25-34 having completed tertiary education
AU,AUS,Australia,Global,2022,2022-01-01,1.2.1,2481.6,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
AU,AUS,Australia,Global,2022,2022-01-01,1.2.2,13.6,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
AU,AUS,Australia,Global,2022,2022-01-01,2.1.1,0.8,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
AU,AUS,Australia,Global,2022,2022-01-01,2.1.3,0.1,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
AU,AUS,Australia,Global,2022,2022-01-01,2.2.1,0.9,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
AU,AUS,Australia,Global,2022,2022-01-01,3.1.1,30.2,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
AU,AUS,Australia,Global,2022,2022-01-01,3.1.2,49.5,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
AU,AUS,Australia,Global,2022,2022-01-01,3.2.1,17.3,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
AU,AUS,Australia,Global,2022,2022-01-01,3.2.2,277.4,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
AU,AUS,Australia,Global,2022,2022-01-01,3.3.1,1.5,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2022,2022-01-01,3.3.2,104.8,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2022,2022-01-01,3.3.3,6.6,design_apps,Design applications,Design applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2022,2022-01-01,4.2.1,6.1,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
AU,AUS,Australia,Global,2022,2022-01-01,4.2.2,33,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
AU,AUS,Australia,Global,2022,2022-01-01,4.3.2,7.6,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
AU,AUS,Australia,Global,2022,2022-01-01,4.3.3,10.4,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
AU,AUS,Australia,Global,2023,2023-01-01,1.1.1,1.1,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
AU,AUS,Australia,Global,2023,2023-01-01,1.1.2,54.3,tert_edu_pop,Population with tertiary education,Percentage population aged 25-34 having completed tertiary education
AU,AUS,Australia,Global,2023,2023-01-01,1.2.1,2663,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
AU,AUS,Australia,Global,2023,2023-01-01,1.2.2,13,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
AU,AUS,Australia,Global,2023,2023-01-01,2.1.1,0.8,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
AU,AUS,Australia,Global,2023,2023-01-01,2.1.3,0.1,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
AU,AUS,Australia,Global,2023,2023-01-01,3.2.2,308.9,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
AU,AUS,Australia,Global,2023,2023-01-01,3.3.1,1.4,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2023,2023-01-01,3.3.2,107.8,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2023,2023-01-01,3.3.3,5.3,design_apps,Design applications,Design applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2023,2023-01-01,4.2.1,5.4,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
AU,AUS,Australia,Global,2023,2023-01-01,4.2.2,42.5,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
AU,AUS,Australia,Global,2023,2023-01-01,4.3.2,9.2,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
AU,AUS,Australia,Global,2023,2023-01-01,4.3.3,9.2,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
AU,AUS,Australia,Global,2024,2024-01-01,1.1.1,1.1,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
AU,AUS,Australia,Global,2024,2024-01-01,1.1.2,55.9,tert_edu_pop,Population with tertiary education,Percentage population aged 25-34 having completed tertiary education
AU,AUS,Australia,Global,2024,2024-01-01,1.2.1,2601.7,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
AU,AUS,Australia,Global,2024,2024-01-01,1.2.2,12.9,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
AU,AUS,Australia,Global,2024,2024-01-01,2.1.1,0.7,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
AU,AUS,Australia,Global,2024,2024-01-01,2.1.3,0.2,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
AU,AUS,Australia,Global,2024,2024-01-01,2.2.1,0.9,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
AU,AUS,Australia,Global,2024,2024-01-01,3.1.1,27.3,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
AU,AUS,Australia,Global,2024,2024-01-01,3.1.2,59.5,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
AU,AUS,Australia,Global,2024,2024-01-01,3.2.1,27.4,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
AU,AUS,Australia,Global,2024,2024-01-01,3.2.2,308,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
AU,AUS,Australia,Global,2024,2024-01-01,3.3.1,1.3,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2024,2024-01-01,3.3.2,118,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2024,2024-01-01,3.3.3,5.5,design_apps,Design applications,Design applications per billion GDP (in PPS)
AU,AUS,Australia,Global,2024,2024-01-01,4.2.1,6.1,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
AU,AUS,Australia,Global,2024,2024-01-01,4.2.2,38.4,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
AU,AUS,Australia,Global,2024,2024-01-01,4.3.2,8.1,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
AU,AUS,Australia,Global,2024,2024-01-01,4.3.3,10.3,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
AU,AUS,Australia,non-europe,2017,2017-01-01,1.,110.2,SII,Summary Innovation Index,Innovation Index Score of the European Innovation Scoreboard
AU,AUS,Australia,non-europe,2024,2024-01-01,1.,116.8,SII,Summary Innovation Index,Innovation Index Score of the European Innovation Scoreboard
AT,AUT,Austria,EU27,2017,2017-01-01,1.1.1,0.9,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
AT,AUT,Austria,EU27,2017,2017-01-01,1.2.1,1725.538767,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
AT,AUT,Austria,EU27,2017,2017-01-01,1.2.2,11.51373724,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
